KEY,NAME,LOC,QTY,QYOT,SELL,DEP,DMG,Msg,SDATE,Category,TYPE,TaxCode,INST,FUEL,ADDT,PER1,PER2,PER3,PER4,PER5,PER6,PER7,PER8,PER9,PER10,RATE1,RATE2,RATE3,RATE4,RATE5,RATE6,RATE7,RATE8,RATE9,RATE10,RCOD,SUBR,PartNumber,NUM,MANF,MODN,DSTN,DSTP,RMIN,RMAX,UserDefined1,UserDefined2,MTOT,MTIN,CALL,RESB,RESD,QUEB,QUED,SSN,CUSN,CNTR,PURD,PURP,DEPM,DEPR,SLVG,DEPA,DEPP,CURV,SOLD,SAMT,INC1,INC2,INC3,REPC1,REPC2,TMOT1,TMOT2,TMOT3,HROT1,HROT2,HROT3,LDATE,LOOKUP,Asset,GLAccount,DeprecAccount,HomeStore,CurrentStore,Group,Location,SerialNumber,Nontaxable,Header,License,CaseQty,ItemPercentage,ModelYear,RetailPrice,ExtraDepreciation,Inactive,ExtraCharges,PriceLevelA,PriceLevelB,PriceLevelC,NonDiscountable,VendorNumber1,VendorNumber2,VendorNumber3,QuantityOnOrder,Sort,NoPrintOnContract,MarkupPercentage,OrderNumber1,OrderNumber2,OrderNumber3,CleaningDelay,RequireCleaning,MaintenanceFile,WebLink,SubrentCostMTD,SubrentCostYTD,SubrentPending,HideOnWebsite,GPSUnitNo,LicenseExpire,ReplacementCost,RequireCreditCard,WarrantyDate,VehicleType,VehicleEIN,DescriptionLong,Weight,SetupTime,WebGroup,Department,GLIncome,BulkItem,GVWR,CriticalLevel,RentalCase,BoughtUsed,IncomeDmgWvr,IncomeItemPercent,QtyCountDifference,SuppressAvailCheck,FuelTankSize,NoTransfers,CommissionLevel,Barcode,Style1,Style2,Style3,DesiredROI,CubicSize,BulkSerializedMethod,Nonfulfillable,RateEngineId,BaseRate,RateEngineIdDisplayed,AccountingDepartmentId,AccountingClassId,ItemManufacturerId
3313#01,"MASONARY SAW 14"" W/STAND",,0,0,900,0,10,0,,18,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,85,340,1020,0,0,0,0,0,0,0,0,0,3313-01,1185,SAWMASTER,SDT1410                       ,,,0,0,,     3313-01,0,0,0,True,False,True,False,,,,8/19/2008 12:00 AM,1281,,0,0,0,0,0,10/4/2013 12:00 AM,0,0,0,3754.25,0,0,0,0,44,0,0,1204,10/4/2013 12:00 AM,,False,,,1,1,3313,,SM8021104,False,3313,,0,0,,900,0,True,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
3313#02,"MASONARY SAW 14"" W/STAND",,0,0,0,0,10,0,11/11/2017 12:00 AM,18,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,85,340,1020,0,0,0,0,0,0,0,0,0,3313-02,1011,,                              ,,,0,0,,     3313-02,0,0,0,True,False,True,False,8209,8729,94615,6/20/2012 12:00 AM,1413.75,,0,0,0,0,0,1/10/2018 12:00 AM,500,0,0,5820.5,0,0,0,0,51,0,0,3503,1/10/2018 12:00 AM,,False,,,1,1,,,,False,3313,,0,0,,0,0,False,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
3313#03,"MASONRY SAW 14"" W/STAND",,1,0,0,0,10,0,,18,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,85,340,1020,0,0,0,0,0,0,0,0,0,3313-03,21153,CORE CUT,CC300M                        ,,,0,0,,     3313-01,0,0,0,True,False,True,False,5861,4475,102004,7/3/2018 12:00 AM,1499,,0,0,0,0,1499,,0,0,170,340,0,0,0,2,4,0,48,75,1/28/2019 12:00 AM,"MASONARY SAW, BRICK SAW, BLOCK SAW, TUBSAW, TUB SAW",False,1300,,1,1,3313,,1640302,False,3313,,0,0,,900,0,False,0,0,0,0,False,124,0,0,0,,False,0,3313-01,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
3313,"MASONRY SAW 14"" W/STAND",,1,0,0,0,10,0,,18,V,0,                         ,,,24,168,672,0,0,0,0,0,0,0,85,340,1020,0,0,0,0,0,0,0,0,0,3313-01,11296,SAWMASTER,SDT1410                       ,,,0,0,,     3313-01,0,0,0,True,False,True,False,8374,10686,92654,,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,9/9/2017 12:00 AM,"MASONARY SAW, BRICK SAW, BLOCK SAW, TUBSAW, TUB SAW",False,,,1,1,3313,,,False,3313,,0,0,,900,0,False,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
3314#01,"TUBSAW, TILE 7""",,1,0,0,0,10,0,11/13/2017 12:00 AM,92,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,45,180,540,0,0,0,0,0,0,0,0,0,3314-01,17447,CORE CUT,CC600T                        ,,,0,0,,,0,0,1,True,False,False,False,5006,12357,102093,3/30/2016 12:00 AM,636.9,,0,0,0,0,636.9,,0,45,315,2016,0,349.41,1,7,40,3,102,1029,2/4/2019 12:00 AM,,False,1300,,1,1,,,490380,False,3314,,0,0,,0,0,False,0,0,0,0,False,124,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
3314,"TUBSAW, TILE 7""",,1,0,0,0,10,0,,92,V,0,                         ,,,24,168,672,0,0,0,0,0,0,0,45,180,540,0,0,0,0,0,0,0,0,0,3314,17446,,                              ,,,0,0,,,0,0,0,True,False,False,False,12275,12336,101842,3/30/2016 12:00 AM,636.9,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1/12/2019 12:00 AM,TILE,False,,,1,1,,,,False,3314,,0,0,,0,0,False,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
3501#01,MIG WELDER,,0,0,0,0,10,0,,37,T,0,                         ,,,4,24,168,672,0,0,0,0,0,0,38,44,172,516,0,0,0,0,0,0,2,0,3501-01,1640,AIR LIQUIDE,M130                          ,,,0,0,,     3501-01,0,0,0,True,False,True,False,,,,9/5/2001 12:00 AM,700,,0,0,0,0,0,11/26/2005 12:00 AM,0,0,0,15542.89,0,0,0,0,7,0,0,19261,11/26/2005 12:00 AM,,False,,,1,1,3501,,M148692,False,3501,,0,0,,0,0,True,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,2,0,0,,,
3501,MIG WELDER,,0,0,0,0,10,0,,37,V,0,                         ,,,4,24,168,672,0,0,0,0,0,0,38,44,172,516,0,0,0,0,0,0,2,0,3501-01,11298,AIR LIQUIDE,M130                          ,,,0,0,,     3501-01,0,0,0,True,False,True,False,,,,,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,11/26/2005 12:00 AM,,False,,,1,1,3501,,,False,3501,,0,0,,0,0,True,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,2,0,0,,,
3502#01,OXY-ACETYLENE TORCH,,0,0,0,0,10,0,1/5/2015 12:00 AM,37,T,0,                         ,,,4,24,168,672,0,0,0,0,0,0,28,32,128,384,0,0,0,0,0,0,2,0,,1641,,                              ,,,0,0,,     3502-01,0,0,0,True,False,True,False,,,,2/28/1997 12:00 AM,177.19,,0,0,0,0,0,,0,0,0,2557.26,0,704.14,0,0,53,0,0,2684,5/7/2013 12:00 AM,,False,,,1,1,3502,,,False,3502,,0,0,,0,0,True,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,2,0,0,,,
3502,OXY-ACETYLENE TORCH,,0,0,0,0,10,0,,37,V,0,                         ,,,4,24,168,672,0,0,0,0,0,0,28,32,128,384,0,0,0,0,0,0,2,0,,11299,,                              ,,,0,0,,     3502-01,0,0,0,True,False,True,False,,,,,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,5/7/2013 12:00 AM,,False,,,1,1,3502,,,False,3502,,0,0,,0,0,True,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,2,0,0,,,
3601#01,LIVE ANIMAL TRAP,,0,0,0,0,10,0,,38,T,0,                         ,,,72,168,0,0,0,0,0,0,0,0,12,18,0,0,0,0,0,0,0,0,0,0,,1624,,                              ,,,0,0,,     3601-01,0,0,0,True,False,True,False,,,,8/3/1993 12:00 AM,48,,0,0,0,0,0,2/28/2005 12:00 AM,0,0,0,0,0,0,0,0,1,0,0,0,2/28/2005 12:00 AM,,False,,,1,1,3601,,,False,3601,,0,0,,0,0,True,0,0,0,0,False,158,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
3601,LIVE ANIMAL TRAP,,0,0,0,0,10,0,,38,V,0,                         ,,,72,168,0,0,0,0,0,0,0,0,12,18,0,0,0,0,0,0,0,0,0,0,,11300,,                              ,,,0,0,,     3601-01,0,0,1,True,False,True,False,,,,,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,2/28/2005 12:00 AM,,False,,,1,1,3601,,,False,3601,,0,0,,0,0,True,0,0,0,0,False,158,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
3602#01,"BANDING MACHINE 3/4""",,0,0,0,0,10,0,,38,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,20,50,150,0,0,0,0,0,0,0,0,0,3602-01,1578,,                              ,,,0,0,,     3602-01,0,0,0,True,False,True,False,,,,,0,,0,0,0,0,0,7/26/2007 12:00 AM,0,0,0,345,0,0,0,0,4,0,0,1514,7/26/2007 12:00 AM,,False,,,1,1,3602,,,False,3602,,0,0,,0,0,True,0,0,0,0,False,158,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
3602#02,"BANDING MACHINE 1/2""",,1,0,0,0,10,0,11/13/2017 12:00 AM,38,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,20,50,150,0,0,0,0,0,0,0,0,0,,1581,,                              ,,,0,0,,     3602-02,0,0,0,True,False,True,False,,,,,0,,0,0,0,0,0,,0,0,0,40,0,0,0,0,2,0,0,409,8/5/2004 12:00 AM,,False,,,1,1,3602,,,False,3602,,0,0,,0,0,False,0,0,0,0,False,158,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
3602,"BANDING MACHINE 3/4""",,1,0,0,0,10,0,,38,V,0,                         ,,,24,168,672,0,0,0,0,0,0,0,20,50,150,0,0,0,0,0,0,0,0,0,3602-01,11301,,                              ,,,0,0,,     3602-01,0,0,0,True,False,True,False,,,,,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,7/26/2007 12:00 AM,,False,,,1,1,3602,,,False,3602,,0,0,,0,0,False,0,0,0,0,False,158,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
3608#01,AUTOMATIC DUMPY LEVEL,,0,0,0,0,10,0,,89,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,36,144,432,0,0,0,0,0,0,0,0,0,,1592,AUTO-LEVEL,AL-6                          ,,,0,0,,     3608-01,0,0,0,True,False,True,False,,,,4/26/1990 12:00 AM,520,,0,0,0,0,0,2/24/2009 12:00 AM,0,0,0,803.2,0,0,0,0,19,0,0,660,2/24/2009 12:00 AM,,False,,,1,1,3608,,526449,False,3608,,0,0,,0,0,True,0,0,0,0,False,158,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
3608#02,AUTOMATIC DUMPY LEVEL,,0,0,0,0,10,0,,89,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,36,144,432,0,0,0,0,0,0,0,0,0,AP-120,1386,PENTAX,AP-120                        ,,,0,0,,     3608-02,0,0,0,True,False,True,False,,,,9/14/2004 12:00 AM,335.75,,0,0,0,0,0,9/8/2005 12:00 AM,0,0,0,1466.11,0,0,0,0,10,0,0,1808,9/13/2005 12:00 AM,,False,,,1,1,3608,,124897,False,3608,,0,0,,0,0,True,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
3608#03,AUTOMATIC DUMPY LEVEL,,1,0,0,0,10,0,11/13/2017 12:00 AM,89,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,36,144,432,0,0,0,0,0,0,0,0,0,3608-03,1449,PENTAX,AP-124                        ,,,0,0,,     3608-03,0,0,0,True,False,True,False,8086,6812,97150,9/9/2005 12:00 AM,465,,0,0,0,0,465,,0,0,0,3368,0,0,0,0,65,0,0,3995,5/31/2018 12:00 AM,,False,,,1,1,Levels,,129261,False,3608,,0,0,,0,0,False,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
3608#04,AUTOMATIC DUMPY LEVEL,,1,0,0,0,10,0,11/13/2017 12:00 AM,89,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,36,144,432,0,0,0,0,0,0,0,0,0,3608-04,1223,TOPCON,AT-G6                         ,,,0,0,,     3608-04,0,0,0,True,False,True,False,6867,8086,95132,5/25/2009 12:00 AM,221,,0,0,0,0,221,,0,0,0,1521.05,0,55,0,0,33,0,0,1005,4/16/2018 12:00 AM,,False,,,1,1,Levels,,9U1707,False,3608,,0,0,,0,0,False,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
3608,AUTOMATIC DUMPY LEVEL,,2,0,0,0,10,0,,89,V,0,                         ,,,24,168,672,0,0,0,0,0,0,0,36,144,432,0,0,0,0,0,0,0,0,0,,11303,AUTO-LEVEL,AL-6                          ,,,0,0,,     3608-01,0,0,0,True,False,True,False,,,,,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,2/24/2009 12:00 AM,,False,,,1,1,Levels,,,False,3608,,0,0,,0,0,False,0,0,0,0,False,158,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
3609#01,LASER LEVEL,,0,0,0,0,10,0,,89,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,60,240,720,0,0,0,0,0,0,0,0,0,3609-01,1756,TOPCON,RL-H3C                        ,,,0,0,,     3609-01,0,0,0,True,False,True,False,,,,9/24/2002 12:00 AM,0,,0,0,0,0,0,7/27/2004 12:00 AM,0,0,0,3020.08,0,0,0,0,27,0,0,474,7/27/2004 12:00 AM,,False,,,1,1,3609,,YS2096,False,3609,,0,0,,0,0,True,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
3609#02,LASER LEVEL,,0,0,0,0,10,0,,89,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,60,240,720,0,0,0,0,0,0,0,0,0,RUGBY 100,1383,RUGBY,100,,,0,0,,     3609-02,0,0,0,True,False,True,False,,,,9/17/2004 12:00 AM,1867.42,,0,0,0,0,0,9/11/2007 12:00 AM,0,0,0,7036.8,0,0,0,0,82,0,0,3600,9/11/2007 12:00 AM,,False,,,1,1,3609,,100-15989,False,3609,,0,0,,0,0,True,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
3609#03,LASER LEVEL,,0,0,0,0,10,0,,89,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,60,240,720,0,0,0,0,0,0,0,0,0,RL-H3CR,1495,TOPCON,RL-H3C                        ,,,0,0,,     3609-03,0,0,0,True,False,True,False,,,,6/19/2006 12:00 AM,696,,0,0,0,0,0,7/18/2006 12:00 AM,0,0,0,1160,0,0,0,0,2,0,0,24,6/28/2006 12:00 AM,,False,,,1,1,3609,,4Y0877,False,3609,,0,0,,0,0,True,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
3609#05,LASER LEVEL,,0,0,0,0,10,0,,89,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,60,240,720,0,0,0,0,0,0,0,0,0,3609-05,1526,TOPCON,RL-H3CR                       ,,,0,0,,     3609-05,0,0,0,True,False,True,False,,,,7/30/2007 12:00 AM,706,,0,0,0,0,0,4/13/2012 12:00 AM,0,0,0,7788,0,0,0,0,77,0,0,5067,4/13/2012 12:00 AM,,False,,,1,1,3609,,7A2787,False,3609,,0,0,,0,0,True,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
3609#06,LASER LEVEL,,0,0,0,0,10,0,,89,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,60,240,720,0,0,0,0,0,0,0,0,0,3609-06,1175,TOPCON,RL-H3C                        ,,,0,0,,     3609-06,0,0,0,True,False,True,False,,,,5/27/2008 12:00 AM,500,,0,0,0,0,0,3/9/2012 12:00 AM,0,0,0,6342.85,0,0,0,0,61,0,0,19285,2/24/2012 12:00 AM,,False,,,1,1,3609,,9G5512,False,3609,,0,0,,0,0,True,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
3609#07,LASER LEVEL,,0,0,0,0,10,0,,89,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,60,240,720,0,0,0,0,0,0,0,0,0,3609-07,1194,TOPCON,RL-H3C                        ,,,0,0,,     3609-07,0,0,0,True,False,True,False,,,,6/28/2011 12:00 AM,0,,0,0,0,0,0,12/28/2011 12:00 AM,0,0,0,1660,0,0,0,0,13,0,0,2277,12/28/2011 12:00 AM,,False,,,1,1,3609,,L74367,False,3609,,0,0,,0,0,True,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
3609#08,LASER LEVEL,,0,0,0,0,10,0,,89,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,60,240,720,0,0,0,0,0,0,0,0,0,3609-08,1335,TOPCON,RL-H3C                        ,,,0,0,,     3609-08,0,0,0,True,False,True,False,,,,1/30/2012 12:00 AM,895,,0,0,0,0,0,7/9/2011 12:00 AM,0,0,0,1270,0,0,0,0,6,0,0,200,7/17/2012 12:00 AM,,False,,,1,1,3609,,,False,3609,,0,0,,0,0,True,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
3609#09,"LASER LEVEL, TOPCON RL-H4C",,0,0,0,0,10,0,,89,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,60,240,720,0,0,0,0,0,0,0,0,0,3609-09,1014,TOPCON,RL-H4CRB                      ,,,0,0,,     3609-09,0,0,0,True,False,True,False,,,,5/14/2012 12:00 AM,745,,0,0,0,0,0,7/16/2013 12:00 AM,0,0,0,2310,0,0,0,0,19,0,0,2248,7/16/2013 12:00 AM,,False,,,1,1,3609,,X75736,False,3609,,0,0,,0,0,True,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
3609#10,"LASER LEVEL, TOPCON RL-H4C",,0,0,0,0,10,0,,89,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,60,240,720,0,0,0,0,0,0,0,0,0,3609-10,1023,TOPCON,RL-H4CRB                      ,,,0,0,,     3609-10,0,0,0,True,False,True,False,,,,7/21/2012 12:00 AM,745,,0,0,0,0,0,11/6/2013 12:00 AM,0,0,0,3312.5,0,0,0,0,21,0,0,1773,11/6/2013 12:00 AM,,False,,,1,1,3609,,X75735,False,3609,,0,0,,0,0,True,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
3609#11,"LASER LEVEL, RL-H4C",,0,0,0,0,10,0,1/5/2015 12:00 AM,89,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,60,240,720,0,0,0,0,0,0,0,0,0,3609-11,1106,TOPCON,RL-H4CRB                      ,,,0,0,,     3609-11,0,0,2,True,False,True,False,7072,6941,77432,7/27/2013 12:00 AM,795,,0,0,0,0,0,5/7/2015 12:00 AM,900,0,0,2752.24,0,0,0,0,30,0,0,1449,7/16/2015 12:00 AM,,False,,,1,1,,,KE3870,False,3609,,0,0,,0,0,False,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
3609#12,"LASER LEVEL, HORIZONTAL",,0,0,0,0,10,0,,89,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,60,240,720,0,0,0,0,0,0,0,0,0,3609-12,16154,TOPCON,RL-H4C                        ,,,0,0,,     3609-01,0,0,0,True,False,True,False,8226,8226,87203A,6/2/2015 12:00 AM,850,,0,0,0,0,0,12/13/2016 12:00 AM,470,0,0,2875.25,0,99,0,0,29,0,0,2264,12/13/2016 12:00 AM,,False,1300,,1,1,,,MJ8918,False,3609,,0,0,,0,0,False,11.85,0,0,0,False,15,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
3609#13,"LASER LEVEL, HORIZONTAL",,0,0,0,0,10,0,1/14/2017 12:00 AM,89,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,60,240,720,0,0,0,0,0,0,0,0,0,3609-13,16155,TOPCON,RL-H4C                        ,,,0,0,,     3609-01,0,0,0,True,False,True,False,9137,9137,93021,6/2/2015 12:00 AM,850,,0,0,0,0,0,9/29/2017 12:00 AM,575,0,0,3015,0,99,0,0,47,0,0,2250,9/29/2017 12:00 AM,,False,1300,,1,1,Levels,,MJ8919,False,3609,,0,0,,0,0,False,11.85,0,0,0,False,15,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
3609#14,"LASER LEVEL, HORIZONTAL",,1,0,0,0,10,0,11/13/2017 12:00 AM,89,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,60,240,720,0,0,0,0,0,0,0,0,0,3609-14,19684,RUGBY,610 RB                        ,,,0,0,,     3609-01,0,0,1,True,False,True,False,7106,7106,97520E,4/10/2017 12:00 AM,850,,0,0,0,0,850,,0,0,0,6314,0,0,0,0,30,0,0,5046,11/20/2018 12:00 AM,,False,,,1,1,Levels,,14866128907,False,3609,,0,0,,0,0,False,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
3609#15,"LASER LEVEL, HORIZONTAL",,1,0,0,0,10,0,,89,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,60,240,720,0,0,0,0,0,0,0,0,0,3609-15,21043,LEICA,RUGBY 610                     ,,,0,0,,     3609-01,0,0,0,True,False,True,False,4349,11924,100253,5/14/2018 12:00 AM,895,,0,0,0,0,850,,0,0,0,302.5,0,0,0,0,10,0,0,761,10/3/2018 12:00 AM,,False,,,1,1,Levels,,14876139686,False,3609,,0,0,,0,0,False,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
3609#16,"LASER LEVEL, HORIZONTAL",,1,0,0,0,10,0,,89,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,60,240,720,0,0,0,0,0,0,0,0,0,3609-16,21173,LEICA,RUGBY 610                     ,,,0,0,,     3609-01,0,0,0,True,False,True,False,6000,5877,100837,,0,,0,0,0,0,850,9/5/2018 12:00 AM,0,0,0,275,0,0,0,0,4,0,0,77,10/29/2018 12:00 AM,,False,,,1,1,Levels,,14176137672,False,3609,,0,0,,0,0,False,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
3609,"LASER LEVEL, HORIZONTAL",,3,0,0,0,10,0,,89,V,0,                         ,,,24,168,672,0,0,0,0,0,0,0,60,240,720,0,0,0,0,0,0,0,0,0,3609-01,11307,TOPCON,RL-H3C                        ,,,0,0,,     3609-01,0,0,0,True,False,True,False,11924,5877,100837,6/2/2015 12:00 AM,850,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,10/29/2018 12:00 AM,,False,,,1,1,Levels,,,False,3609,,0,0,,0,0,False,11.85,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
